Time,Channel 2
4.180348800,0
4.180748000,1
4.181908000,0
4.181997440,1
4.182128480,0
4.182507840,1
4.182891200,0
4.183268640,1
4.183653920,0
4.184033280,1
4.184289600,0
4.184539840,1
4.184798080,0
4.185050240,1
4.185179360,0
4.185558720,1
4.185687840,0
4.185811040,1
4.186069280,0
4.186448640,1
4.186704960,0
4.187082240,1
4.187213440,0
4.187592800,1
4.187976160,0
4.188353440,1
4.188738880,0
4.189118240,1
4.189374400,0
4.189624800,1
4.189882880,0
4.190135200,1
4.190264320,0
4.190643680,1
4.190772800,0
4.190896000,1
4.191154240,0
4.191533600,1
4.191789760,0
4.192294240,1
4.192552480,0
4.192677600,1
4.192806720,0
4.192931840,1
4.193060960,0
4.193186080,1
4.193315200,0
4.193692640,1
4.193950880,0
4.194076000,1
4.194205120,0
4.194330240,1
4.194459360,0
4.194711680,1
4.194838720,0
4.195091040,1
4.195349280,0
4.195474400,1
4.195603520,0
4.195728640,1
4.195857760,0
4.195982880,1
4.196112000,0
4.196489280,1
4.196747520,0
4.196872640,1
4.197001760,0
4.197254080,1
4.197510240,0
4.197887680,1
4.198145920,0
4.198398240,1
4.198527360,0
4.198652480,1
4.198908640,0
4.199286080,1
4.199417120,0
4.199542240,1
4.199798560,0
4.199923680,1
4.200052800,0
4.200177920,1
4.200307040,0
4.200684320,1
4.200942560,0
4.201194880,1
4.201451040,0
4.201576160,1
4.201705280,0
4.202082720,1
4.202340960,0
4.202466080,1
4.202595200,0
4.202847520,1
4.202976640,0
4.203101760,1
4.203228800,0
4.203481120,1
4.203739360,0
4.203991520,1
4.204247840,0
4.204500000,1
4.204627200,0
4.204879360,1
4.205010560,0
4.205135680,1
4.205391840,0
4.205516960,1
4.205646080,0
4.205898400,1
4.206025600,0
4.206277760,1
4.206536000,0
4.206661120,1
4.206790240,0
4.206915360,1
4.207044480,0
4.207169600,1
4.207298720,0
4.207676160,1
4.207934400,0
4.208059520,1
4.208188640,0
4.208313760,1
4.208442880,0
4.208568000,1
4.208697120,0
4.209074400,1
4.209332640,0
4.209584960,1
4.209714080,0
4.209839200,1
4.210095360,0
4.210472800,1
4.210731040,0
4.210856160,1
4.210985280,0
4.211110400,1
4.211239520,0
4.211364640,1
4.211493760,0
4.211871200,1
4.212002240,0
4.212127360,1
4.212256480,0
4.212381600,1
4.212637920,0
4.212890080,1
4.213017280,0
4.213269440,1
4.213527680,0
4.213780000,1
4.214036160,0
4.214161280,1
4.214290400,0
4.214667840,1
4.214926080,0
4.215178400,1
4.215307520,0
4.215432640,1
4.215561760,0
4.215686880,1
4.215813920,0
4.216066240,1
4.216197280,0
4.216322400,1
4.216451520,0
4.216576640,1
4.216832960,0
4.216958080,1
4.217087200,0
4.217464480,1
4.217722720,0
4.217975040,1
4.218104160,0
4.218229280,1
4.218358400,0
4.218483520,1
4.218610720,0
4.218862880,1
4.219121120,0
4.219246240,1
4.219375360,0
4.219500480,1
4.219629600,0
4.219881920,1
4.220008960,0
4.220261280,1
4.220392320,0
4.220517440,1
4.220646560,0
4.220771680,1
4.220900800,0
4.221025920,1
4.221155040,0
4.221280160,1
4.221407360,0
4.221659520,1
4.221917760,0
4.222170080,1
4.222426240,0
4.222551360,1
4.222680480,0
4.223365760,1
4.224523680,0
4.224710400,1
4.224841600,0
4.225220960,1
4.225604320,0
4.225981760,1
4.226367040,0
4.226746400,1
4.227002720,0
4.227252960,1
4.227511200,0
4.227763360,1
4.227892480,0
4.228271840,1
4.228400960,0
4.228524160,1
4.228782400,0
4.229161760,1
4.229417920,0
4.229795360,1
4.229926400,0
4.230305760,1
4.230689120,0
4.231066560,1
4.231452000,0
4.231831360,1
4.232087520,0
4.232337760,1
4.232596000,0
4.232848320,1
4.232977440,0
4.233356800,1
4.233485920,0
4.233608960,1
4.233867200,0
4.234246560,1
4.234502880,0
4.235007360,1
4.235265600,0
4.235390720,1
4.235519840,0
4.235644960,1
4.235774080,0
4.235899200,1
4.236028320,0
4.236405760,1
4.236664000,0
4.236789120,1
4.236918240,0
4.237043360,1
4.237172480,0
4.237297600,1
4.237426720,0
4.237804000,1
4.238062240,0
4.238187360,1
4.238316480,0
4.238441600,1
4.238570720,0
4.238695840,1
4.238824960,0
4.239202400,1
4.239460640,0
4.239585760,1
4.239714880,0
4.239967200,1
4.240223360,0
4.240600800,1
4.240859040,0
4.241111200,1
4.241240320,0
4.241365440,1
4.241621760,0
4.241999040,1
4.242130240,0
4.242255360,1
4.242511520,0
4.242636640,1
4.242765760,0
4.242890880,1
4.243020000,0
4.243397440,1
4.243655680,0
4.243907840,1
4.244164160,0
4.244289280,1
4.244418400,0
4.244795840,1
4.245054080,0
4.245179200,1
4.245308320,0
4.245560480,1
4.245689600,0
4.245814720,1
4.245941920,0
4.246194080,1
4.246452320,0
4.246704640,1
4.246960800,0
4.247213120,1
4.247340160,0
4.247592480,1
4.247723520,0
4.247848640,1
4.248104960,0
4.248230080,1
4.248359200,0
4.248611360,1
4.248738560,0
4.248990880,1
4.249248960,0
4.249374240,1
4.249503360,0
4.249628480,1
4.249757600,0
4.249882720,1
4.250011840,0
4.250389120,1
4.250647360,0
4.250772480,1
4.250901600,0
4.251026720,1
4.251155840,0
4.251280960,1
4.251410080,0
4.251787520,1
4.252045760,0
4.252297920,1
4.252427040,0
4.252552160,1
4.252808480,0
4.253185920,1
4.253444000,0
4.253569280,1
4.253698240,0
4.253823520,1
4.253952640,0
4.254077760,1
4.254206880,0
4.254584160,1
4.254715360,0
4.254840480,1
4.254969600,0
4.255094720,1
4.255350880,0
4.255603200,1
4.255730240,0
4.255982560,1
4.256240800,0
4.256492960,1
4.256749280,0
4.256874400,1
4.257003520,0
4.257380960,1
4.257639040,0
4.257891360,1
4.258020480,0
4.258145600,1
4.258274720,0
4.258399840,1
4.258527040,0
4.258779200,1
4.258910400,0
4.259035520,1
4.259164640,0
4.259289760,1
4.259545920,0
4.259671040,1
4.259800160,0
4.260177600,1
4.260435840,0
4.260688000,1
4.260817120,0
4.260942240,1
4.261071360,0
4.261196480,1
4.261323680,0
4.261575840,1
4.261834080,0
4.261959200,1
4.262088320,0
4.262213440,1
4.262342560,0
4.262594880,1
4.262722080,0
4.262974240,1
4.263105280,0
4.263230560,1
4.263359680,0
4.263484800,1
4.263613920,0
4.263739040,1
4.263868160,0
4.263993280,1
4.264120320,0
4.264372640,1
4.264630880,0
4.264883040,1
4.265139360,0
4.265391520,1
4.265518720,0
4.265729280,1
4.266946720,0
4.267042080,1
4.267173280,0
4.267552640,1
4.267936000,0
4.268313280,1
4.268698720,0
4.269078080,1
4.269334240,0
4.269584640,1
4.269842720,0
4.270095040,1
4.270224160,0
4.270603520,1
4.270732640,0
4.270855840,1
4.271114080,0
4.271493440,1
4.271749600,0
4.272127040,1
4.272258080,0
4.272637440,1
4.273020800,0
4.273398240,1
4.273783520,0
4.274162880,1
4.274419200,0
4.274669440,1
4.274927680,0
4.275180000,1
4.275308960,0
4.275688480,1
4.275817600,0
4.275940640,1
4.276198880,0
4.276578240,1
4.276834560,0
4.277339040,1
4.277597280,0
4.277722400,1
4.277851520,0
4.277976640,1
4.278105760,0
4.278230880,1
4.278360000,0
4.278737280,1
4.278995520,0
4.279120640,1
4.279249760,0
4.279374880,1
4.279504000,0
4.279629120,1
4.279758240,0
4.280135680,1
4.280393920,0
4.280519040,1
4.280648160,0
4.280773280,1
4.280902400,0
4.281027520,1
4.281156640,0
4.281534080,1
4.281792320,0
4.281917440,1
4.282046560,0
4.282298720,1
4.282555040,0
4.282932320,1
4.283190560,0
4.283442880,1
4.283572000,0
4.283697120,1
4.283953280,0
4.284330720,1
4.284461760,0
4.284586880,1
4.284843200,0
4.284968320,1
4.285097440,0
4.285222560,1
4.285351680,0
4.285729120,1
4.285987360,0
4.286239520,1
4.286495840,0
4.286620960,1
4.286750080,0
4.287127360,1
4.287385600,0
4.287510720,1
4.287639840,0
4.287892160,1
4.288021280,0
4.288146400,1
4.288273440,0
4.288525760,1
4.288784000,0
4.289036160,1
4.289292480,0
4.289544800,1
4.289671840,0
4.289924160,1
4.290055200,0
4.290180320,1
4.290436640,0
4.290561760,1
4.290690880,0
4.290943040,1
4.291070240,0
4.291322400,1
4.291580640,0
4.291705760,1
4.291834880,0
4.291960000,1
4.292089120,0
4.292214240,1
4.292343360,0
4.292720800,1
4.292979040,0
4.293104160,1
4.293233280,0
4.293358400,1
4.293487520,0
4.293612640,1
4.293741760,0
4.294119200,1
4.294377280,0
4.294629600,1
4.294758720,0
4.294883840,1
4.295140160,0
4.295517440,1
4.295775680,0
4.295900800,1
4.296029920,0
4.296155040,1
4.296284160,0
4.296409280,1
4.296538400,0
4.296915840,1
4.297046880,0
4.297172000,1
4.297301120,0
4.297426240,1
4.297682560,0
4.297934720,1
4.298061920,0
4.298314080,1
4.298572320,0
4.298824640,1
4.299080800,0
4.299206080,1
4.299335040,0
4.299712480,1
4.299970720,0
4.300223040,1
4.300352160,0
4.300477280,1
4.300606400,0
4.300731520,1
4.300858560,0
4.301110880,1
4.301241920,0
4.301367040,1
4.301496160,0
4.301621280,1
4.301877600,0
4.302002720,1
4.302131840,0
4.302509120,1
4.302767360,0
4.303019680,1
4.303148800,0
4.303273920,1
4.303403040,0
4.303528160,1
4.303655200,0
4.303907520,1
4.304165760,0
4.304290880,1
4.304420000,0
4.304545120,1
4.304674240,0
4.304926560,1
4.305053600,0
4.305305920,1
4.305436960,0
4.305562080,1
4.305691200,0
4.305816320,1
4.305945440,0
4.306070560,1
4.306199680,0
4.306324800,1
4.306452000,0
4.306704160,1
4.306962400,0
4.307214720,1
4.307470880,0
4.307723200,1
4.307850240,0
4.308128320,1
4.309288320,0
4.309500800,1
4.309632000,0
4.310011360,1
4.310394720,0
4.310772000,1
4.311157440,0
4.311536800,1
4.311792960,0
4.312043360,1
4.312301440,0
4.312553760,1
4.312682880,0
4.313062240,1
4.313191360,0
4.313314560,1
4.313572800,0
4.313952160,1
4.314208320,0
4.314585760,1
4.314716800,0
4.315096160,1
4.315479520,0
4.315856960,1
4.316242240,0
4.316621600,1
4.316877920,0
4.317128160,1
4.317386400,0
4.317638720,1
4.317767840,0
4.318147200,1
4.318276320,0
4.318399360,1
4.318657600,0
4.319036960,1
4.319293280,0
4.319797760,1
4.320056000,0
4.320181120,1
4.320310240,0
4.320435360,1
4.320564480,0
4.320689600,1
4.320818720,0
4.321196160,1
4.321454240,0
4.321579360,1
4.321708480,0
4.321833760,1
4.321962720,0
4.322088000,1
4.322216960,0
4.322594400,1
4.322852640,0
4.322977760,1
4.323106880,0
4.323232000,1
4.323361120,0
4.323486240,1
4.323615360,0
4.323992800,1
4.324251040,0
4.324376160,1
4.324505280,0
4.324757440,1
4.325013760,0
4.325391040,1
4.325649280,0
4.325901600,1
4.326030720,0
4.326155840,1
4.326412000,0
4.326789440,1
4.326920480,0
4.327045760,1
4.327301920,0
4.327427040,1
4.327556160,0
4.327681280,1
4.327810400,0
4.328187840,1
4.328446080,0
4.328698240,1
4.328954560,0
4.329079680,1
4.329208800,0
4.329586080,1
4.329844320,0
4.329969440,1
4.330098560,0
4.330350880,1
4.330480000,0
4.330605120,1
4.330732160,0
4.330984480,1
4.331242720,0
4.331494880,1
4.331751200,0
4.332003520,1
4.332130560,0
4.332382880,1
4.332513920,0
4.332639040,1
4.332895360,0
4.333020480,1
4.333149600,0
4.333401760,1
4.333528960,0
4.333781120,1
4.334039360,0
4.334164480,1
4.334293600,0
4.334418720,1
4.334547840,0
4.334672960,1
4.334802080,0
4.335179520,1
4.335437760,0
4.335562880,1
4.335692000,0
4.335817120,1
4.335946240,0
4.336071360,1
4.336200480,0
4.336577920,1
4.336836000,0
4.337088320,1
4.337217440,0
4.337342560,1
4.337598880,0
4.337976160,1
4.338234400,0
4.338359520,1
4.338488640,0
4.338613760,1
4.338742880,0
4.338868000,1
4.338997120,0
4.339374560,1
4.339505600,0
4.339630720,1
4.339759840,0
4.339884960,1
4.340141280,0
4.340393440,1
4.340520640,0
4.340772800,1
4.341031040,0
4.341283360,1
4.341539520,0
4.341664640,1
4.341793760,0
4.342171200,1
4.342429440,0
4.342681760,1
4.342810880,0
4.342936000,1
4.343065120,0
4.343190240,1
4.343317280,0
4.343569600,1
4.343700640,0
4.343825760,1
4.343954880,0
4.344080000,1
4.344336320,0
4.344461440,1
4.344590560,0
4.344967840,1
4.345226080,0
4.345478400,1
4.345607520,0
4.345732640,1
4.345861760,0
4.345986880,1
4.346113920,0
4.346366240,1
4.346624480,0
4.346749600,1
4.346878720,0
4.347003840,1
4.347132960,0
4.347385280,1
4.347512320,0
4.347764640,1
4.347895680,0
4.348020800,1
4.348149920,0
4.348275040,1
4.348404160,0
4.348529280,1
4.348658400,0
4.348783520,1
4.348910720,0
4.349162880,1
4.349421120,0
4.349673440,1
4.349929600,0
4.350181920,1
4.350308960,0
4.350519520,1
4.351737120,0
4.351832480,1
4.351963520,0
4.352342880,1
4.352726240,0
4.353103680,1
4.353488960,0
4.353868320,1
4.354124640,0
4.354374880,1
4.354633120,0
4.354885440,1
4.355014400,0
4.355393920,1
4.355523040,0
4.355646080,1
4.355904320,0
4.356283680,1
4.356540000,0
4.356917280,1
4.357048480,0
4.357427840,1
4.357811200,0
4.358188480,1
4.358573920,0
4.358953280,1
4.359209440,0
4.359459840,1
4.359717920,0
4.359970240,1
4.360099360,0
4.360478720,1
4.360607840,0
4.360731040,1
4.360989280,0
4.361368640,1
4.361624800,0
4.362129280,1
4.362387520,0
4.362512640,1
4.362641760,0
4.362766880,1
4.362896000,0
4.363021120,1
4.363150240,0
4.363527680,1
4.363785920,0
4.363911040,1
4.364040160,0
4.364165280,1
4.364294400,0
4.364419520,1
4.364548640,0
4.364926080,1
4.365184160,0
4.365309440,1
4.365438400,0
4.365563680,1
4.365692640,0
4.365817920,1
4.365947040,0
4.366324320,1
4.366582560,0
4.366707680,1
4.366836800,0
4.367089120,1
4.367345280,0
4.367722720,1
4.367980960,0
4.368233120,1
4.368362240,0
4.368487360,1
4.368743680,0
4.369120960,1
4.369252160,0
4.369377280,1
4.369633440,0
4.369758560,1
4.369887680,0
4.370012800,1
4.370141920,0
4.370519360,1
4.370777600,0
4.371029920,1
4.371286080,0
4.371411200,1
4.371540320,0
4.371917760,1
4.372176000,0
4.372301120,1
4.372430240,0
4.372682400,1
4.372811520,0
4.372936640,1
4.373063840,0
4.373316000,1
4.373574240,0
4.373826560,1
4.374082720,0
4.374335040,1
4.374462080,0
4.374714400,1
4.374845440,0
4.374970560,1
4.375226880,0
4.375352000,1
4.375481120,0
4.375733280,1
4.375860480,0
4.376112800,1
4.376370880,0
4.376496160,1
4.376625280,0
4.376750400,1
4.376879520,0
4.377004640,1
4.377133760,0
4.377511040,1
4.377769280,0
4.377894400,1
4.378023520,0
4.378148640,1
4.378277760,0
4.378402880,1
4.378532000,0
4.378909440,1
4.379167680,0
4.379419840,1
4.379548960,0
4.379674080,1
4.379930400,0
4.380307680,1
4.380565920,0
4.380691040,1
4.380820160,0
4.380945280,1
4.381074400,0
4.381199520,1
4.381328640,0
4.381706080,1
4.381837120,0
4.381962400,1
4.382091520,0
4.382216640,1
4.382472800,0
4.382725120,1
4.382852160,0
4.383104480,1
4.383362720,0
4.383614880,1
4.383871200,0
4.383996320,1
4.384125440,0
4.384502720,1
4.384760960,0
4.385013280,1
4.385142400,0
4.385267520,1
4.385396640,0
4.385521760,1
4.385648800,0
4.385901120,1
4.386032160,0
4.386157280,1
4.386286400,0
4.386411520,1
4.386667840,0
4.386792960,1
4.386922080,0
4.387299520,1
4.387557600,0
4.387809920,1
4.387939040,0
4.388064160,1
4.388193280,0
4.388318400,1
4.388445600,0
4.388697760,1
4.388956000,0
4.389081120,1
4.389210240,0
4.389335360,1
4.389464480,0
4.389716800,1
4.389843840,0
4.390096160,1
4.390227200,0
4.390352320,1
4.390481440,0
4.390606560,1
4.390735680,0
4.390860800,1
4.390989920,0
4.391115040,1
4.391242240,0
4.391494400,1
4.391752640,0
4.392004960,1
4.392261120,0
4.392513440,1
4.392640480,0
4.392851040,1
4.394068640,0
4.394164000,1
4.394295040,0
4.394674400,1
4.395057760,0
4.395435200,1
4.395820480,0
4.396199840,1
4.396456160,0
4.396706400,1
4.396964640,0
4.397216960,1
4.397346080,0
4.397725440,1
4.397854560,0
4.397977600,1
4.398235840,0
4.398615200,1
4.398871520,0
4.399248800,1
4.399380000,0
4.399759360,1
4.400142720,0
4.400520000,1
4.400905440,0
4.401284800,1
4.401540960,0
4.401791360,1
4.402049440,0
4.402301760,1
4.402430880,0
4.402810240,1
4.402939360,0
4.403062560,1
4.403320640,0
4.403700160,1
4.403956320,0
4.404460800,1
4.404719040,0
4.404844160,1
4.404973280,0
4.405098400,1
4.405227520,0
4.405352640,1
4.405481760,0
4.405859200,1
4.406117440,0
4.406242560,1
4.406371680,0
4.406496800,1
4.406625920,0
4.406751040,1
4.406880160,0
4.407257440,1
4.407515680,0
4.407640800,1
4.407769920,0
4.407895040,1
4.408024160,0
4.408149280,1
4.408278400,0
4.408655840,1
4.408914080,0
4.409039200,1
4.409168320,0
4.409420640,1
4.409676800,0
4.410054240,1
4.410312480,0
4.410564640,1
4.410693760,0
4.410818880,1
4.411075200,0
4.411452480,1
4.411583680,0
4.411708800,1
4.411964960,0
4.412090080,1
4.412219200,0
4.412344320,1
4.412473440,0
4.412850880,1
4.413109120,0
4.413361280,1
4.413617600,0
4.413742720,1
4.413871840,0
4.414249280,1
4.414507360,0
4.414632480,1
4.414761600,0
4.415013920,1
4.415143040,0
4.415268160,1
4.415395360,0
4.415647520,1
4.415905760,0
4.416158080,1
4.416414240,0
4.416666560,1
4.416793600,0
4.417045920,1
4.417176960,0
4.417302080,1
4.417558400,0
4.417683520,1
4.417812640,0
4.418064800,1
4.418192000,0
4.418444160,1
4.418702400,0
4.418827520,1
4.418956640,0
4.419081760,1
4.419210880,0
4.419336000,1
4.419465120,0
4.419842560,1
4.420100800,0
4.420225920,1
4.420355040,0
4.420480160,1
4.420609280,0
4.420734400,1
4.420863520,0
4.421240960,1
4.421499040,0
4.421751360,1
4.421880480,0
4.422005600,1
4.422261920,0
4.422639200,1
4.422897440,0
4.423022560,1
4.423151680,0
4.423276800,1
4.423405920,0
4.423531040,1
4.423660160,0
4.424037600,1
4.424168640,0
4.424293760,1
4.424422880,0
4.424548000,1
4.424804320,0
4.425056480,1
4.425183680,0
4.425435840,1
4.425694080,0
4.425946400,1
4.426202560,0
4.426327680,1
4.426456800,0
4.426834240,1
4.427092480,0
4.427344640,1
4.427473760,0
4.427599040,1
4.427728000,0
4.427853280,1
4.427980320,0
4.428232640,1
4.428363680,0
4.428488800,1
4.428617920,0
4.428743040,1
4.428999360,0
4.429124480,1
4.429253600,0
4.429630880,1
4.429889120,0
4.430141440,1
4.430270560,0
4.430395680,1
4.430524800,0
4.430649920,1
4.430776960,0
4.431029280,1
4.431287520,0
4.431412640,1
4.431541760,0
4.431666880,1
4.431796000,0
4.432048160,1
4.432175360,0
4.432427520,1
4.432558720,0
4.432683840,1
4.432812960,0
4.432938080,1
4.433067200,0
4.433192320,1
4.433321440,0
4.433446560,1
4.433573760,0
4.433825920,1
4.434084160,0
4.434336480,1
4.434592640,0
4.434844960,1
4.434972000,0
4.435250080,1
4.436410080,0
4.436622560,1
4.436753600,0
4.437133120,1
4.437516320,0
4.437893760,1
4.438279200,0
4.438658560,1
4.438914720,0
4.439164960,1
4.439423200,0
4.439675520,1
4.439804640,0
4.440184000,1
4.440313120,0
4.440436160,1
4.440694400,0
4.441073760,1
4.441330080,0
4.441707360,1
4.441838560,0
4.442217920,1
4.442601280,0
4.442978720,1
4.443364000,0
4.443743360,1
4.443999520,0
4.444249920,1
4.444508160,0
4.444760320,1
4.444889440,0
4.445268800,1
4.445397920,0
4.445521120,1
4.445779360,0
4.446158720,1
4.446414880,0
4.446919360,1
4.447177600,0
4.447302720,1
4.447431840,0
4.447556960,1
4.447686080,0
4.447811200,1
4.447940320,0
4.448317760,1
4.448576000,0
4.448701120,1
4.448830240,0
4.448955360,1
4.449084480,0
4.449209600,1
4.449338720,0
4.449716160,1
4.449974240,0
4.450099520,1
4.450228480,0
4.450353760,1
4.450482880,0
4.450608000,1
4.450737120,0
4.451114400,1
4.451372640,0
4.451497760,1
4.451626880,0
4.451879200,1
4.452135360,0
4.452512800,1
4.452771040,0
4.453023200,1
4.453152320,0
4.453277440,1
4.453533760,0
4.453911040,1
4.454042240,0
4.454167360,1
4.454423520,0
4.454548640,1
4.454677760,0
4.454802880,1
4.454932000,0
4.455309440,1
4.455567680,0
4.455819840,1
4.456076160,0
4.456201280,1
4.456330400,0
4.456707840,1
4.456966080,0
4.457091200,1
4.457220320,0
4.457472480,1
4.457601600,0
4.457726720,1
4.457853920,0
4.458106080,1
4.458364320,0
4.458616640,1
4.458872800,0
4.459125120,1
4.459252160,0
4.459504480,1
4.459635520,0
4.459760640,1
4.460016960,0
4.460142080,1
4.460271200,0
4.460523360,1
4.460650560,0
4.460902720,1
4.461160960,0
4.461286080,1
4.461415200,0
4.461540320,1
4.461669440,0
4.461794560,1
4.461923680,0
4.462301120,1
4.462559360,0
4.462684480,1
4.462813600,0
4.462938720,1
4.463067840,0
4.463192960,1
4.463322080,0
4.463699520,1
4.463957760,0
4.464209920,1
4.464339040,0
4.464464160,1
4.464720480,0
4.465097760,1
4.465356000,0
4.465481120,1
4.465610240,0
4.465735360,1
4.465864480,0
4.465989600,1
4.466118720,0
4.466496160,1
4.466627200,0
4.466752320,1
4.466881440,0
4.467006560,1
4.467262880,0
4.467515040,1
4.467642240,0
4.467894560,1
4.468152640,0
4.468404960,1
4.468661120,0
4.468786400,1
4.468915360,0
4.469292800,1
4.469551040,0
4.469803360,1
4.469932480,0
4.470057600,1
4.470186720,0
4.470311840,1
4.470438880,0
4.470691200,1
4.470822240,0
4.470947360,1
4.471076480,0
4.471201600,1
4.471457920,0
4.471583040,1
4.471712160,0
4.472089440,1
4.472347680,0
4.472600000,1
4.472729120,0
4.472854240,1
4.472983360,0
4.473108480,1
4.473235520,0
4.473487840,1
4.473746080,0
4.473871200,1
4.474000320,0
4.474125440,1
4.474254560,0
4.474506720,1
4.474633920,0
4.474886240,1
4.475017280,0
4.475142400,1
4.475271520,0
4.475396640,1
4.475525760,0
4.475650880,1
4.475780000,0
4.475905120,1
4.476032320,0
4.476284480,1
4.476542720,0
4.476795040,1
4.477051200,0
4.477303520,1
4.477430560,0
4.577558720,0
